,Unnamed: 0,description,food_class,food_category,serving_size,serving_size_unit,calories_serving_size,calories_100g,calories_unit,protein_serving_size,protein_100g,protein_unit,fat_serving_size,fat_100g,fat_unit,sugar_serving_size,sugar_100g,sugar_unit,sodium_serving_size,sodium_100g,sodium_unit,cholesterol_serving_size,cholesterol_100g,cholesterol_unit,carbohydrates_serving_size,carbohydrates_100g,carbohydrates_unit,fiber_serving_size,fiber_100g,fiber_unit,protein_calories,fat_calories,carb_calories
3889,0,"Pretzels, hard, NFS",Survey,Pretzels/snack mix,100,g,,384.0,kcal,,10.0,g,,1.29,g,,2.21,g,,1240.0,mg,,0.0,mg,,80.4,g,,3.4,g,40.0,11.61,321.6
3890,0,"Pretzels, hard, plain, salted",Survey,Pretzels/snack mix,100,g,,384.0,kcal,,10.0,g,,1.29,g,,2.21,g,,1240.0,mg,,0.0,mg,,80.4,g,,3.4,g,40.0,11.61,321.6
3891,0,"Pretzels, hard, plain, lightly salted",Survey,Pretzels/snack mix,100,g,,382.0,kcal,,9.57,g,,1.26,g,,2.21,g,,745.0,mg,,0.0,mg,,79.8,g,,3.1,g,38.28,11.34,319.2
3892,0,"Pretzels, hard, plain, unsalted",Survey,Pretzels/snack mix,100,g,,381.0,kcal,,9.1,g,,1.22,g,,2.21,g,,250.0,mg,,0.0,mg,,79.2,g,,2.8,g,36.4,10.98,316.8
3893,0,"Pretzels, hard, flavored",Survey,Pretzels/snack mix,100,g,,388.0,kcal,,9.92,g,,1.6800000000000002,g,,2.18,g,,1300.0,mg,,0.0,mg,,79.4,g,,3.4,g,39.68,15.12,317.6
3894,0,"Pretzels, hard, multigrain",Survey,Pretzels/snack mix,100,g,,381.0,kcal,,10.2,g,,1.31,g,,2.17,g,,1220.0,mg,,0.0,mg,,80.1,g,,4.2,g,40.8,11.79,320.4
3895,0,"Pretzels, hard, plain, gluten free",Survey,Pretzels/snack mix,100,g,,389.0,kcal,,3.52,g,,0.63,g,,4.22,g,,1570.0,mg,,0.0,mg,,78.6,g,,3.3,g,14.08,5.67,314.4
3896,0,"Pretzels, hard, flavored, gluten free",Survey,Pretzels/snack mix,100,g,,393.0,kcal,,3.48,g,,1.03,g,,4.17,g,,1620.0,mg,,0.0,mg,,77.7,g,,3.3,g,13.92,9.27,310.8
3897,0,"Pretzel, baby food",Survey,Baby food: snacks and sweets,100,g,,397.0,kcal,,10.8,g,,1.05,g,,3.08,g,,269.0,mg,,0.0,mg,,82.2,g,,2.3,g,43.2,9.45,328.8
3898,0,"Pretzel chips, hard, plain",Survey,Pretzels/snack mix,100,g,,375.0,kcal,,9.8,g,,1.26,g,,2.16,g,,2150.0,mg,,0.0,mg,,78.4,g,,3.3,g,39.2,11.34,313.6
3899,0,"Pretzel chips, hard, flavored",Survey,Pretzels/snack mix,100,g,,370.0,kcal,,9.68,g,,1.24,g,,2.13,g,,2580.0,mg,,0.0,mg,,77.5,g,,3.3,g,38.72,11.16,310.0
3900,0,"Pretzel chips, hard, gluten free",Survey,Pretzels/snack mix,100,g,,380.0,kcal,,3.43,g,,0.615,g,,4.12,g,,2470.0,mg,,0.0,mg,,76.7,g,,3.2,g,13.72,5.535,306.8
3901,0,"Pretzels, hard, coated, NFS",Survey,Pretzels/snack mix,100,g,,467.0,kcal,,7.05,g,,2.8200000000000003,g,,38.8,g,,494.0,mg,,0.0,mg,,70.1,g,,3.5,g,28.2,25.380000000000003,280.4
3902,0,"Pretzels, hard, chocolate coated",Survey,Pretzels/snack mix,100,g,,467.0,kcal,,7.05,g,,2.8200000000000003,g,,38.8,g,,494.0,mg,,0.0,mg,,70.1,g,,3.5,g,28.2,25.380000000000003,280.4
3903,0,"Pretzels, hard, white chocolate coated",Survey,Pretzels/snack mix,100,g,,441.0,kcal,,5.94,g,,0.886,g,,44.1,g,,442.0,mg,,8.0,mg,,74.7,g,,1.2,g,23.76,7.974,298.8
3904,0,"Pretzels, hard, yogurt coated",Survey,Pretzels/snack mix,100,g,,435.0,kcal,,5.94,g,,0.6920000000000001,g,,45.4,g,,441.0,mg,,0.0,mg,,76.6,g,,1.1,g,23.76,6.228000000000001,306.4
3905,0,"Pretzels, hard, coated, gluten free",Survey,Pretzels/snack mix,100,g,,448.0,kcal,,3.76,g,,0.657,g,,45.2,g,,663.0,mg,,8.0,mg,,75.1,g,,1.4,g,15.04,5.913,300.4
3906,0,"Pretzels, hard, filled, NFS",Survey,Pretzels/snack mix,100,g,,463.0,kcal,,9.85,g,,1.35,g,,17.6,g,,1120.0,mg,,5.0,mg,,66.5,g,,3.6,g,39.4,12.15,266.0
3907,0,"Pretzels, hard, cheese filled",Survey,Pretzels/snack mix,100,g,,463.0,kcal,,9.85,g,,1.35,g,,17.6,g,,1120.0,mg,,5.0,mg,,66.5,g,,3.6,g,39.4,12.15,266.0
3908,0,"Pretzels, hard, peanut butter filled",Survey,Pretzels/snack mix,100,g,,453.0,kcal,,14.1,g,,4.94,g,,4.95,g,,1120.0,mg,,0.0,mg,,60.8,g,,3.9,g,56.4,44.46,243.2
3909,0,"Pretzels, soft, NFS",Survey,Pretzels/snack mix,100,g,,345.0,kcal,,8.01,g,,0.962,g,,0.24,g,,775.0,mg,,2.0,mg,,69.4,g,,1.7000000000000002,g,32.04,8.658,277.6
3910,0,"Pretzels, soft, ready-to-eat, NFS",Survey,Pretzels/snack mix,100,g,,345.0,kcal,,8.01,g,,0.962,g,,0.24,g,,775.0,mg,,2.0,mg,,69.4,g,,1.7000000000000002,g,32.04,8.658,277.6
3911,0,"Pretzels, soft, ready-to-eat, salted, buttered",Survey,Pretzels/snack mix,100,g,,345.0,kcal,,8.01,g,,0.962,g,,0.24,g,,775.0,mg,,2.0,mg,,69.4,g,,1.7000000000000002,g,32.04,8.658,277.6
3912,0,"Pretzels, soft, ready-to-eat, unsalted, buttered",Survey,Pretzels/snack mix,100,g,,350.0,kcal,,8.12,g,,0.975,g,,0.25,g,,250.0,mg,,3.0,mg,,70.3,g,,1.7000000000000002,g,32.48,8.775,281.2
3913,0,"Pretzels, soft, ready-to-eat, salted, no butter",Survey,Pretzels/snack mix,100,g,,340.0,kcal,,8.09,g,,0.935,g,,0.25,g,,783.0,mg,,0.0,mg,,70.1,g,,1.7000000000000002,g,32.36,8.415000000000001,280.4
3914,0,"Pretzels, soft, ready-to-eat, unsalted, no butter",Survey,Pretzels/snack mix,100,g,,345.0,kcal,,8.2,g,,0.948,g,,0.25,g,,252.0,mg,,0.0,mg,,71.0,g,,1.7000000000000002,g,32.8,8.532,284.0
3915,0,"Pretzels, soft, ready-to-eat, cinnamon sugar coated",Survey,Pretzels/snack mix,100,g,,371.0,kcal,,6.22,g,,0.851,g,,19.7,g,,248.0,mg,,10.0,mg,,74.0,g,,2.1,g,24.88,7.659,296.0
3916,0,"Pretzels, soft, ready-to-eat, coated or flavored",Survey,Pretzels/snack mix,100,g,,365.0,kcal,,7.89,g,,1.06,g,,0.23,g,,896.0,mg,,13.0,mg,,66.0,g,,1.6,g,31.56,9.54,264.0
3917,0,"Pretzels, soft, ready-to-eat, topped with meat",Survey,Pretzels/snack mix,100,g,,350.0,kcal,,11.5,g,,1.48,g,,0.49,g,,438.0,mg,,20.0,mg,,53.4,g,,1.3,g,46.0,13.32,213.6
3918,0,"Pretzels, soft, ready-to-eat, topped with cheese",Survey,Pretzels/snack mix,100,g,,339.0,kcal,,10.2,g,,0.921,g,,0.45,g,,310.0,mg,,8.0,mg,,62.4,g,,1.5,g,40.8,8.289,249.6
3919,0,"Pretzels, soft, from frozen, NFS",Survey,Pretzels/snack mix,100,g,,345.0,kcal,,8.01,g,,0.962,g,,0.24,g,,775.0,mg,,2.0,mg,,69.4,g,,1.7000000000000002,g,32.04,8.658,277.6
3920,0,"Pretzels, soft, from frozen, salted",Survey,Pretzels/snack mix,100,g,,340.0,kcal,,8.09,g,,0.935,g,,0.25,g,,783.0,mg,,0.0,mg,,70.1,g,,1.7000000000000002,g,32.36,8.415000000000001,280.4
3921,0,"Pretzels, soft, from frozen, unsalted",Survey,Pretzels/snack mix,100,g,,345.0,kcal,,8.2,g,,0.948,g,,0.25,g,,252.0,mg,,0.0,mg,,71.0,g,,1.7000000000000002,g,32.8,8.532,284.0
3922,0,"Pretzels, soft, from frozen, cinnamon sugar coated",Survey,Pretzels/snack mix,100,g,,371.0,kcal,,6.22,g,,0.851,g,,19.7,g,,248.0,mg,,10.0,mg,,74.0,g,,2.1,g,24.88,7.659,296.0
3923,0,"Pretzels, soft, from frozen, coated or flavored",Survey,Pretzels/snack mix,100,g,,365.0,kcal,,7.89,g,,1.06,g,,0.23,g,,896.0,mg,,13.0,mg,,66.0,g,,1.6,g,31.56,9.54,264.0
3924,0,"Pretzels, soft, from frozen, topped with meat",Survey,Pretzels/snack mix,100,g,,350.0,kcal,,11.5,g,,1.48,g,,0.49,g,,438.0,mg,,20.0,mg,,53.4,g,,1.3,g,46.0,13.32,213.6
3925,0,"Pretzels, soft, from frozen, topped with cheese",Survey,Pretzels/snack mix,100,g,,339.0,kcal,,10.2,g,,0.921,g,,0.45,g,,310.0,mg,,8.0,mg,,62.4,g,,1.5,g,40.8,8.289,249.6
3926,0,"Pretzels, soft, filled with cheese",Survey,Pretzels/snack mix,100,g,,339.0,kcal,,10.2,g,,0.921,g,,0.45,g,,310.0,mg,,8.0,mg,,62.4,g,,1.5,g,40.8,8.289,249.6
3927,0,"Pretzels, soft, from school lunch",Survey,Pretzels/snack mix,100,g,,339.0,kcal,,8.55,g,,1.01,g,,0.26,g,,240.0,mg,,0.0,mg,,70.7,g,,3.7,g,34.2,9.09,282.8
3928,0,"Pretzels, soft, multigrain",Survey,Pretzels/snack mix,100,g,,337.0,kcal,,8.49,g,,1.0,g,,0.26,g,,495.0,mg,,0.0,mg,,70.3,g,,3.6,g,33.96,9.0,281.2
3929,0,"Pretzels, soft, gluten free",Survey,Pretzels/snack mix,100,g,,297.0,kcal,,4.03,g,,0.556,g,,3.77,g,,839.0,mg,,0.0,mg,,57.3,g,,4.0,g,16.12,5.004,229.2
3930,0,"Pretzels, soft, gluten free, cinnamon sugar coated",Survey,Pretzels/snack mix,100,g,,336.0,kcal,,3.1,g,,0.558,g,,22.4,g,,631.0,mg,,10.0,mg,,63.8,g,,3.8,g,12.4,5.022,255.2
3931,0,"Pretzels, soft, gluten free, coated or flavored",Survey,Pretzels/snack mix,100,g,,326.0,kcal,,4.1,g,,0.71,g,,3.56,g,,808.0,mg,,13.0,mg,,54.2,g,,3.7,g,16.4,6.39,216.8
3932,0,Multigrain chips (Sun Chips),Survey,"Tortilla, corn, other chips",100,g,,491.0,kcal,,7.95,g,,6.51,g,,7.2,g,,423.0,mg,,0.0,mg,,67.3,g,,8.8,g,31.8,58.59,269.2
3933,0,"Snack mix, plain (Chex Mix)",Survey,Pretzels/snack mix,100,g,,428.0,kcal,,8.83,g,,3.75,g,,7.35,g,,696.0,mg,,4.0,mg,,75.7,g,,5.8,g,35.32,33.75,302.8
3934,0,Bagel chips,Survey,"Crackers, excludes saltines",100,g,,451.0,kcal,,12.3,g,,2.08,g,,6.02,g,,233.0,mg,,0.0,mg,,66.4,g,,4.1,g,49.2,18.72,265.6
3935,0,Cracker chips,Survey,"Tortilla, corn, other chips",100,g,,491.0,kcal,,7.95,g,,6.51,g,,7.2,g,,423.0,mg,,0.0,mg,,67.3,g,,8.8,g,31.8,58.59,269.2
3936,0,"Pancakes, NFS",Survey,"Pancakes, waffles, French toast",100,g,,279.0,kcal,,7.43,g,,3.72,g,,7.07,g,,512.0,mg,,60.0,mg,,35.3,g,,2.1,g,29.72,33.48,141.2
3937,0,"Pancakes, plain, from frozen",Survey,"Pancakes, waffles, French toast",100,g,,233.0,kcal,,5.23,g,,3.83,g,,8.32,g,,461.0,mg,,18.0,mg,,37.8,g,,1.0,g,20.92,34.47,151.2
3938,0,"Pancakes, plain, reduced fat, from fozen",Survey,"Pancakes, waffles, French toast",100,g,,262.0,kcal,,7.6,g,,2.74,g,,7.23,g,,523.0,mg,,62.0,mg,,36.1,g,,2.2,g,30.4,24.660000000000004,144.4
3939,0,"Pancakes, with fruit, from frozen",Survey,"Pancakes, waffles, French toast",100,g,,224.0,kcal,,4.99,g,,3.65,g,,8.33,g,,438.0,mg,,17.0,mg,,36.5,g,,1.1,g,19.96,32.85,146.0
3940,0,"Pancakes, with chocolate, from frozen",Survey,"Pancakes, waffles, French toast",100,g,,248.0,kcal,,5.35,g,,3.71,g,,10.5,g,,442.0,mg,,18.0,mg,,38.8,g,,1.1,g,21.4,33.39,155.2
3941,0,"Pancakes, whole grain, from frozen",Survey,"Pancakes, waffles, French toast",100,g,,232.0,kcal,,5.54,g,,3.78,g,,8.08,g,,447.0,mg,,17.0,mg,,38.6,g,,2.3,g,22.16,34.02,154.4
3942,0,"Pancakes, whole grain, reduced fat, from frozen",Survey,"Pancakes, waffles, French toast",100,g,,232.0,kcal,,5.54,g,,3.78,g,,8.08,g,,447.0,mg,,17.0,mg,,38.6,g,,2.3,g,22.16,34.02,154.4
3943,0,"Pancakes, gluten free, from frozen",Survey,"Pancakes, waffles, French toast",100,g,,215.0,kcal,,3.31,g,,1.24,g,,4.06,g,,331.0,mg,,12.0,mg,,40.3,g,,1.5,g,13.24,11.16,161.2
3944,0,"Pancakes, plain, from fast food / restaurant",Survey,"Pancakes, waffles, French toast",100,g,,303.0,kcal,,7.18,g,,5.17,g,,6.83,g,,548.0,mg,,58.0,mg,,34.1,g,,2.1,g,28.72,46.53,136.4
3945,0,"Pancakes, with fruit, from fast food / restaurant",Survey,"Pancakes, waffles, French toast",100,g,,250.0,kcal,,5.73,g,,4.12,g,,7.51,g,,429.0,mg,,46.0,mg,,29.8,g,,2.3,g,22.92,37.08,119.2
3946,0,"Pancakes, with chocolate, from fast food / restaurant",Survey,"Pancakes, waffles, French toast",100,g,,357.0,kcal,,7.48,g,,4.58,g,,15.7,g,,473.0,mg,,53.0,mg,,40.0,g,,2.4,g,29.92,41.22,160.0
3947,0,"Pancakes, whole grain, from fast food / restaurant",Survey,"Pancakes, waffles, French toast",100,g,,297.0,kcal,,7.62,g,,5.15,g,,6.67,g,,755.0,mg,,60.0,mg,,31.7,g,,3.1,g,30.48,46.35,126.8
3948,0,"Pancakes, whole grain and nuts, from fast food / restaurant",Survey,"Pancakes, waffles, French toast",100,g,,352.0,kcal,,7.95,g,,7.31,g,,6.46,g,,674.0,mg,,54.0,mg,,30.1,g,,4.0,g,31.8,65.78999999999999,120.4
3949,0,"Pancakes, from school, NFS",Survey,"Pancakes, waffles, French toast",100,g,,231.0,kcal,,6.26,g,,3.67,g,,7.53,g,,415.0,mg,,16.0,mg,,40.4,g,,5.2,g,25.04,33.03,161.6
3950,0,"Pancakes, plain",Survey,"Pancakes, waffles, French toast",100,g,,279.0,kcal,,7.43,g,,3.72,g,,7.07,g,,512.0,mg,,60.0,mg,,35.3,g,,2.1,g,29.72,33.48,141.2
3951,0,"Pancakes, plain, reduced fat",Survey,"Pancakes, waffles, French toast",100,g,,262.0,kcal,,7.6,g,,2.74,g,,7.23,g,,523.0,mg,,62.0,mg,,36.1,g,,2.2,g,30.4,24.660000000000004,144.4
3952,0,"Pancakes, with fruit",Survey,"Pancakes, waffles, French toast",100,g,,230.0,kcal,,5.88,g,,2.96,g,,7.71,g,,398.0,mg,,47.0,mg,,30.6,g,,2.4,g,23.52,26.64,122.4
3953,0,"Pancakes, pumpkin",Survey,"Pancakes, waffles, French toast",100,g,,238.0,kcal,,6.39,g,,3.1,g,,6.53,g,,426.0,mg,,50.0,mg,,30.9,g,,2.3,g,25.56,27.9,123.6
3954,0,"Pancakes, with chocolate",Survey,"Pancakes, waffles, French toast",100,g,,338.0,kcal,,7.7,g,,3.37,g,,16.1,g,,441.0,mg,,55.0,mg,,41.2,g,,2.4,g,30.8,30.33,164.8
3955,0,"Pancakes, buckwheat",Survey,"Pancakes, waffles, French toast",100,g,,267.0,kcal,,8.04,g,,3.95,g,,5.5600000000000005,g,,339.0,mg,,62.0,mg,,31.7,g,,3.5,g,32.16,35.550000000000004,126.8
3956,0,"Pancakes, cornmeal",Survey,"Pancakes, waffles, French toast",100,g,,202.0,kcal,,4.77,g,,1.66,g,,3.76,g,,653.0,mg,,35.0,mg,,32.0,g,,1.3,g,19.08,14.94,128.0
3957,0,"Pancakes, whole grain",Survey,"Pancakes, waffles, French toast",100,g,,271.0,kcal,,7.89,g,,3.65,g,,6.91,g,,726.0,mg,,62.0,mg,,32.9,g,,3.2,g,31.56,32.85,131.6
3958,0,"Pancakes, whole grain, reduced fat",Survey,"Pancakes, waffles, French toast",100,g,,254.0,kcal,,8.07,g,,2.63,g,,7.07,g,,742.0,mg,,64.0,mg,,33.6,g,,3.3,g,32.28,23.67,134.4
3959,0,"Pancakes, gluten free",Survey,"Pancakes, waffles, French toast",100,g,,215.0,kcal,,3.31,g,,1.24,g,,4.06,g,,331.0,mg,,12.0,mg,,40.3,g,,1.5,g,13.24,11.16,161.2
3960,0,"Waffle, NFS",Survey,"Pancakes, waffles, French toast",100,g,,309.0,kcal,,7.42,g,,1.5,g,,4.41,g,,530.0,mg,,13.0,mg,,48.4,g,,2.6,g,29.68,13.5,193.6
3961,0,"Waffle, plain, from frozen",Survey,"Pancakes, waffles, French toast",100,g,,309.0,kcal,,7.42,g,,1.5,g,,4.41,g,,530.0,mg,,13.0,mg,,48.4,g,,2.6,g,29.68,13.5,193.6
3962,0,"Waffle, plain, reduced fat, from frozen",Survey,"Pancakes, waffles, French toast",100,g,,289.0,kcal,,9.42,g,,2.11,g,,3.7,g,,507.0,mg,,43.0,mg,,46.2,g,,1.5,g,37.68,18.99,184.8
3963,0,"Waffle, fruit, from frozen",Survey,"Pancakes, waffles, French toast",100,g,,296.0,kcal,,7.07,g,,1.44,g,,4.61,g,,504.0,mg,,12.0,mg,,46.6,g,,2.6,g,28.28,12.96,186.4
3964,0,"Waffle, chocolate, from frozen",Survey,"Pancakes, waffles, French toast",100,g,,320.0,kcal,,7.43,g,,1.5,g,,6.76,g,,507.0,mg,,14.0,mg,,48.9,g,,2.6,g,29.72,13.5,195.6
3965,0,"Waffle, whole grain, from frozen",Survey,"Pancakes, waffles, French toast",100,g,,288.0,kcal,,6.78,g,,3.42,g,,4.08,g,,529.0,mg,,0.0,mg,,46.7,g,,4.1,g,27.12,30.78,186.8
3966,0,"Waffle, whole grain, reduced fat, from frozen",Survey,"Pancakes, waffles, French toast",100,g,,257.0,kcal,,7.14,g,,1.43,g,,4.29,g,,557.0,mg,,0.0,mg,,49.2,g,,4.3,g,28.56,12.87,196.8
3967,0,"Waffle, whole grain, fruit, from frozen",Survey,"Pancakes, waffles, French toast",100,g,,277.0,kcal,,6.48,g,,3.27,g,,4.28,g,,504.0,mg,,0.0,mg,,45.1,g,,4.0,g,25.92,29.43,180.4
3968,0,"Waffle, gluten free, from frozen",Survey,"Pancakes, waffles, French toast",100,g,,263.0,kcal,,2.72,g,,2.38,g,,1.73,g,,505.0,mg,,0.0,mg,,43.0,g,,1.4,g,10.88,21.42,172.0
3969,0,"Waffle, plain, from fast food / restaurant",Survey,"Pancakes, waffles, French toast",100,g,,423.0,kcal,,8.19,g,,9.48,g,,7.79,g,,624.0,mg,,67.0,mg,,38.9,g,,2.4,g,32.76,85.32000000000001,155.6
3970,0,"Waffle, chocolate, from fast food / restaurant",Survey,"Pancakes, waffles, French toast",100,g,,476.0,kcal,,8.62,g,,8.31,g,,18.1,g,,545.0,mg,,61.0,mg,,46.1,g,,2.7,g,34.48,74.79,184.4
3971,0,"Waffle, fruit, from fast food / restaurant",Survey,"Pancakes, waffles, French toast",100,g,,350.0,kcal,,6.62,g,,7.6,g,,8.68,g,,495.0,mg,,53.0,mg,,34.4,g,,2.7,g,26.48,68.39999999999999,137.6
3972,0,"Waffle, whole grain, from fast food / restaurant",Survey,"Pancakes, waffles, French toast",100,g,,417.0,kcal,,8.67,g,,9.55,g,,7.59,g,,859.0,mg,,68.0,mg,,36.1,g,,3.5,g,34.68,85.95,144.4
3973,0,"Waffle, from school, NFS",Survey,"Pancakes, waffles, French toast",100,g,,257.0,kcal,,7.14,g,,1.43,g,,4.29,g,,557.0,mg,,0.0,mg,,49.2,g,,4.3,g,28.56,12.87,196.8
3974,0,"Waffle, plain",Survey,"Pancakes, waffles, French toast",100,g,,369.0,kcal,,8.73,g,,6.28,g,,8.31,g,,602.0,mg,,71.0,mg,,41.5,g,,2.5,g,34.92,56.52,166.0
3975,0,"Waffle, fruit",Survey,"Pancakes, waffles, French toast",100,g,,304.0,kcal,,6.96,g,,5.0,g,,9.13,g,,471.0,mg,,55.0,mg,,36.2,g,,2.8,g,27.84,45.0,144.8
3976,0,"Waffle, chocolate",Survey,"Pancakes, waffles, French toast",100,g,,434.0,kcal,,9.1,g,,5.57,g,,19.1,g,,521.0,mg,,65.0,mg,,48.6,g,,2.9,g,36.4,50.13,194.4
3977,0,"Waffle, cinnamon",Survey,"Pancakes, waffles, French toast",100,g,,369.0,kcal,,8.73,g,,6.27,g,,8.3,g,,600.0,mg,,71.0,mg,,41.6,g,,2.7,g,34.92,56.42999999999999,166.4
3978,0,"Waffle, cornmeal",Survey,"Pancakes, waffles, French toast",100,g,,266.0,kcal,,6.83,g,,5.58,g,,5.7,g,,451.0,mg,,52.0,mg,,33.0,g,,1.2,g,27.32,50.22,132.0
3979,0,"Waffle, whole grain",Survey,"Pancakes, waffles, French toast",100,g,,361.0,kcal,,9.26,g,,6.26,g,,8.11,g,,852.0,mg,,73.0,mg,,38.6,g,,3.8,g,37.04,56.34,154.4
3980,0,"Waffle, gluten free",Survey,"Pancakes, waffles, French toast",100,g,,263.0,kcal,,2.72,g,,2.38,g,,1.73,g,,505.0,mg,,0.0,mg,,43.0,g,,1.4,g,10.88,21.42,172.0
3981,0,"Waffle, plain, reduced fat",Survey,"Pancakes, waffles, French toast",100,g,,339.0,kcal,,9.03,g,,4.52,g,,8.59,g,,622.0,mg,,73.0,mg,,42.9,g,,2.6,g,36.12,40.67999999999999,171.6
3982,0,"Waffle, whole grain, reduced fat",Survey,"Pancakes, waffles, French toast",100,g,,329.0,kcal,,9.58,g,,4.43,g,,8.39,g,,881.0,mg,,76.0,mg,,39.9,g,,3.9,g,38.32,39.87,159.6
3983,0,"French toast, NFS",Survey,"Pancakes, waffles, French toast",100,g,,272.0,kcal,,10.4,g,,3.3,g,,10.1,g,,323.0,mg,,160.0,mg,,32.2,g,,1.2,g,41.6,29.7,128.8
3984,0,"French toast, plain, from frozen",Survey,"Pancakes, waffles, French toast",100,g,,183.0,kcal,,7.27,g,,1.2,g,,9.04,g,,258.0,mg,,61.0,mg,,29.9,g,,1.1,g,29.08,10.8,119.6
3985,0,"French toast, whole grain, from frozen",Survey,"Pancakes, waffles, French toast",100,g,,180.0,kcal,,8.2,g,,1.06,g,,8.98,g,,251.0,mg,,61.0,mg,,28.1,g,,2.6,g,32.8,9.54,112.4
3986,0,"French toast, gluten free, from frozen",Survey,"Pancakes, waffles, French toast",100,g,,173.0,kcal,,4.84,g,,0.562,g,,8.18,g,,244.0,mg,,61.0,mg,,28.2,g,,2.0,g,19.36,5.058000000000001,112.8
3987,0,"French toast, plain, from fast food / restaurant",Survey,"Pancakes, waffles, French toast",100,g,,310.0,kcal,,9.89,g,,3.69,g,,10.1,g,,383.0,mg,,132.0,mg,,35.6,g,,1.3,g,39.56,33.21,142.4
3988,0,"French toast, whole grain, from fast food / restaurant",Survey,"Pancakes, waffles, French toast",100,g,,306.0,kcal,,11.0,g,,3.51,g,,10.0,g,,375.0,mg,,132.0,mg,,33.4,g,,3.1,g,44.0,31.59,133.6
3989,0,"French toast, from school, NFS",Survey,"Pancakes, waffles, French toast",100,g,,162.0,kcal,,9.18,g,,1.15,g,,3.5,g,,257.0,mg,,69.0,mg,,22.6,g,,2.9,g,36.72,10.35,90.4
3990,0,"French toast, plain",Survey,"Pancakes, waffles, French toast",100,g,,272.0,kcal,,10.4,g,,3.3,g,,10.1,g,,323.0,mg,,160.0,mg,,32.2,g,,1.2,g,41.6,29.7,128.8
3991,0,"French toast, plain, reduced fat",Survey,"Pancakes, waffles, French toast",100,g,,239.0,kcal,,11.0,g,,1.83,g,,10.7,g,,319.0,mg,,164.0,mg,,33.9,g,,1.2,g,44.0,16.47,135.6
3992,0,"French toast, whole grain",Survey,"Pancakes, waffles, French toast",100,g,,269.0,kcal,,11.4,g,,3.15,g,,10.1,g,,315.0,mg,,160.0,mg,,30.4,g,,2.7,g,45.6,28.35,121.6
3993,0,"French toast, whole grain, reduced fat",Survey,"Pancakes, waffles, French toast",100,g,,236.0,kcal,,12.0,g,,1.67,g,,10.6,g,,312.0,mg,,164.0,mg,,31.9,g,,2.8,g,48.0,15.03,127.6
3994,0,"French toast, gluten free",Survey,"Pancakes, waffles, French toast",100,g,,261.0,kcal,,7.86,g,,2.62,g,,9.24,g,,308.0,mg,,160.0,mg,,30.5,g,,2.2,g,31.44,23.58,122.0
3995,0,"French toast sticks, NFS",Survey,"Pancakes, waffles, French toast",100,g,,275.0,kcal,,7.53,g,,3.5700000000000003,g,,12.9,g,,536.0,mg,,18.0,mg,,40.6,g,,1.3,g,30.12,32.13,162.4
3996,0,"French toast sticks, plain, from frozen",Survey,"Pancakes, waffles, French toast",100,g,,275.0,kcal,,7.53,g,,3.5700000000000003,g,,12.9,g,,536.0,mg,,18.0,mg,,40.6,g,,1.3,g,30.12,32.13,162.4
3997,0,"French toast sticks, plain, from fast food / restaurant",Survey,"Pancakes, waffles, French toast",100,g,,400.0,kcal,,7.06,g,,3.02,g,,11.6,g,,471.0,mg,,0.0,mg,,48.5,g,,1.6,g,28.24,27.18,194.0
3998,0,"French toast sticks, from school, NFS",Survey,"Pancakes, waffles, French toast",100,g,,162.0,kcal,,9.18,g,,1.15,g,,3.5,g,,257.0,mg,,69.0,mg,,22.6,g,,2.9,g,36.72,10.35,90.4
3999,0,"French toast sticks, plain",Survey,"Pancakes, waffles, French toast",100,g,,340.0,kcal,,6.0,g,,2.5700000000000003,g,,9.89,g,,400.0,mg,,0.0,mg,,41.2,g,,1.4,g,24.0,23.130000000000003,164.8
4000,0,"French toast sticks, whole grain",Survey,"Pancakes, waffles, French toast",100,g,,269.0,kcal,,11.4,g,,3.15,g,,10.1,g,,315.0,mg,,160.0,mg,,30.4,g,,2.7,g,45.6,28.35,121.6
4001,0,"Fried bread, Puerto Rican style",Survey,"Pancakes, waffles, French toast",100,g,,256.0,kcal,,5.03,g,,2.87,g,,31.3,g,,276.0,mg,,56.0,mg,,41.7,g,,0.5,g,20.12,25.83,166.8
4002,0,"Crepe, NFS",Survey,"Pancakes, waffles, French toast",100,g,,223.0,kcal,,8.78,g,,2.54,g,,4.55,g,,283.0,mg,,139.0,mg,,21.7,g,,0.6,g,35.12,22.86,86.8
4003,0,"Crepe, plain",Survey,"Pancakes, waffles, French toast",100,g,,223.0,kcal,,8.78,g,,2.54,g,,4.55,g,,283.0,mg,,139.0,mg,,21.7,g,,0.6,g,35.12,22.86,86.8
4004,0,Chinese pancake,Survey,"Pancakes, waffles, French toast",100,g,,207.0,kcal,,4.05,g,,0.1,g,,0.07,g,,5.0,mg,,0.0,mg,,45.4,g,,0.7000000000000001,g,16.2,0.9,181.6
4005,0,"Dumpling, plain",Survey,"Biscuits, muffins, quick breads",100,g,,124.0,kcal,,3.31,g,,0.8180000000000001,g,,1.23,g,,428.0,mg,,2.0,mg,,20.3,g,,0.7000000000000001,g,13.24,7.362,81.2
4006,0,Cake made with glutinous rice,Survey,Rice mixed dishes,100,g,,276.0,kcal,,2.22,g,,0.17,g,,31.1,g,,35.0,mg,,0.0,mg,,53.7,g,,1.2,g,8.88,1.53,214.8
